text,target,pred
兀<unk>,"['wù', 'NA']","['NA', 'NA']"
兀<unk>,"['wù', 'NA']","['NA', 'NA']"
冲刷,"['chōng', 'shuā']","['chōng', 'NA']"
薄饼,"['báo', 'NA']","['bó', 'NA']"
薄酒,"['báo', 'NA']","['bó', 'NA']"
薄脆,"['báo', 'NA']","['bó', 'NA']"
喧哗,"['NA', 'huá']","['NA', 'huā']"
哗笑,"['huá', 'NA']","['huā', 'NA']"
骄矜,"['NA', 'jīn']","['NA', 'NA']"
<unk>呀,"['ā', 'yā']","['shān', 'yā']"
扇风,"['shān', 'NA']","['shàn', 'NA']"
挨骂,"['ái', 'NA']","['āi', 'NA']"
挨饿,"['ái', 'NA']","['āi', 'NA']"
公厕,"['NA', 'cè']","['NA', 'si']"
尉迟,"['yù', 'NA']","['wèi', 'NA']"
驻扎,"['NA', 'zhā']","['NA', 'zhá']"
针扎,"['NA', 'zhā']","['NA', 'zhá']"
<unk>荷,"['NA', 'hé']","['NA', 'hè']"
耕畜,"['NA', 'chù']","['NA', 'xù']"
禽畜,"['NA', 'chù']","['NA', 'xù']"
畜肥,"['chù', 'NA']","['xù', 'NA']"
畜类,"['chù', 'NA']","['xù', 'NA']"
劈裂,"['pī', 'liè']","['NA', 'liè']"
征剿,"['NA', 'jiǎo']","['NA', 'chāo']"
卜占,"['bǔ', 'zhān']","['bǔ', 'zhàn']"
磨坊,"['mò', 'fáng']","['mó', 'fāng']"
琢磨,"['zhuó', 'mó']","['NA', 'mó']"
燕赵,"['yān', 'NA']","['yàn', 'NA']"
抽咽,"['NA', 'yè']","['NA', 'yàn']"
喉咽,"['NA', 'yān']","['NA', 'yàn']"
刹那,"['chà', 'nà']","['shā', 'nà']"
尿泡,"['suī', '<unk>']","['niào', 'pào']"
狗刨,"['NA', 'páo']","['NA', 'xiě']"
刨程,"['bào', 'NA']","['páo', 'NA']"
绷簧,"['bēng', 'NA']","['NA', 'NA']"
鸡枞,"['NA', 'zōng']","['NA', 'cōng']"
<unk>栎,"['NA', 'lì']","['NA', 'NA']"
肉脯,"['NA', 'fǔ']","['NA', 'pú']"
清拆,"['NA', 'chāi']","['NA', 'NA']"
澹然,"['dàn', 'NA']","['ruò', 'NA']"
叨叨,"['<unk>', 'dao']","['dao', 'dao']"
闷热,"['mēn', 'NA']","['mèn', 'NA']"
逐渐,"['NA', 'jiàn']","['fān', 'gè']"
积渐,"['NA', 'jiàn']","['NA', 'fù']"
摩莎,"['mó', 'suō']","['mó', 'shā']"
扁舟,"['piān', 'NA']","['biǎn', 'NA']"
屏退,"['bǐng', 'NA']","['píng', 'NA']"
挑花,"['tiǎo', 'NA']","['tiāo', 'NA']"
姥姥,"['lǎo', 'lao']","['lao', 'lao']"
蛤蟹,"['há', 'NA']","['gé', 'NA']"
辟雍,"['bì', 'NA']","['pì', 'NA']"
煎炸,"['NA', 'zhá']","['NA', 'zhà']"
炸鸡,"['zhá', 'NA']","['zhà', 'NA']"
这末,"['zhè', 'me']","['zhè', 'mò']"
钉螺,"['dīng', 'NA']","['dìng', 'NA']"
谈得来,"['NA', 'de', 'NA']","['NA', 'dé', 'NA']"
彼得堡,"['NA', 'dé', 'bǎo']","['NA', 'dé', 'bǔ']"
听得见,"['NA', 'dé', 'jiàn']","['NA', 'de', 'jiàn']"
不得已,"['NA', 'dé', 'yǐ']","['NA', 'de', 'yǐ']"
不得劲,"['NA', 'dé', 'jìn']","['NA', 'de', 'jìn']"
不得了,"['NA', 'dé', 'liǎo']","['NA', 'de', 'liǎo']"
路得记,"['NA', 'dé', 'NA']","['NA', 'de', 'NA']"
赶得及,"['NA', 'dé', 'NA']","['NA', 'de', 'NA']"
命中率,"['NA', 'zhòng', 'lǜ']","['NA', 'zhōng', 'lǜ']"
中圈套,"['zhòng', 'quān', 'NA']","['zhōng', 'quān', 'NA']"
中乐透,"['zhòng', 'lè', 'NA']","['zhōng', 'lè', 'NA']"
城中区,"['NA', 'zhōng', 'qū']","['NA', 'NA', 'qū']"
呼中区,"['NA', 'zhōng', 'qū']","['NA', 'zhòng', 'qū']"
吴中区,"['NA', 'zhōng', 'qū']","['NA', 'zhòng', 'qū']"
中轴线,"['zhōng', 'zhóu', 'NA']","['zhōng', 'NA', 'NA']"
中站区,"['zhōng', 'NA', 'qū']","['NA', 'NA', 'qū']"
中研院,"['zhōng', 'yán', 'NA']","['zhōng', 'NA', 'NA']"
中牟县,"['zhōng', 'móu', 'NA']","['zhōng', 'NA', 'NA']"
中心区,"['zhōng', 'NA', 'qū']","['NA', 'NA', 'qū']"
中山市,"['zhōng', 'NA', 'shì']","['NA', 'NA', 'shì']"
中山区,"['zhōng', 'NA', 'qū']","['zhòng', 'NA', 'qū']"
中央省,"['zhōng', 'NA', 'shěng']","['zhōng', 'NA', 'xǐng']"
中原区,"['zhōng', 'NA', 'qū']","['zhòng', 'NA', 'qū']"
任一个,"['rèn', 'NA', 'ge']","['rèn', 'NA', 'gè']"
上一个,"['shàng', 'NA', 'ge']","['shàng', 'NA', 'gè']"
垦丁市,"['NA', 'dīng', 'shì']","['NA', 'NA', 'shì']"
应城区,"['yīng', 'NA', 'qū']","['NA', 'NA', 'qū']"
供应链,"['gōng', 'yīng', 'NA']","['gòng', 'yìng', 'NA']"
供应者,"['gōng', 'yìng', 'NA']","['gòng', 'yìng', 'NA']"
供应室,"['gōng', 'yìng', 'NA']","['gòng', 'yìng', 'NA']"
供应商,"['gōng', 'yìng', 'NA']","['gòng', 'yìng', 'NA']"
供应品,"['gōng', 'yìng', 'NA']","['gòng', 'yìng', 'NA']"
铛铛<pad>,"['dāng', 'dāng', '<pad>']","['NA', 'NA', '<pad>']"
<unk>蛄<pad>,"['NA', 'gū', '<pad>']","['NA', 'NA', '<pad>']"
虺虺<pad>,"['huǐ', 'huǐ', '<pad>']","['huǐ', 'NA', '<pad>']"
胳臂<pad>,"['gē', '<unk>', '<pad>']","['gē', 'NA', '<pad>']"
连翘<pad>,"['NA', 'qiáo', '<pad>']","['NA', 'qiào', '<pad>']"
翘首<pad>,"['qiáo', 'NA', '<pad>']","['qiào', 'NA', '<pad>']"
苦苣<pad>,"['NA', 'jù', '<pad>']","['NA', 'NA', '<pad>']"
青苔<pad>,"['NA', 'tái', '<pad>']","['NA', 'NA', '<pad>']"
银苔<pad>,"['NA', 'tái', '<pad>']","['NA', 'NA', '<pad>']"
藓苔<pad>,"['NA', 'tái', '<pad>']","['NA', 'NA', '<pad>']"
高涨<pad>,"['NA', 'zhǎng', '<pad>']","['NA', 'nòng', '<pad>']"
飞涨<pad>,"['NA', 'zhǎng', '<pad>']","['NA', 'zhàng', '<pad>']"
飙涨<pad>,"['NA', 'zhǎng', '<pad>']","['NA', 'zhàng', '<pad>']"
涨风<pad>,"['zhǎng', 'NA', '<pad>']","['zhàng', 'NA', '<pad>']"
香槟<pad>,"['NA', 'bīn', '<pad>']","['NA', 'NA', '<pad>']"
切向量,"['qiē', 'NA', 'liàng']","['qiè', 'NA', 'liàng']"
风切变,"['NA', 'qiē', 'NA']","['NA', 'qiè', 'NA']"
白切鸡,"['NA', 'qiē', 'NA']","['NA', 'qiè', 'NA']"
估堆儿,"['gū', 'duī', 'NA']","['NA', 'duī', 'NA']"
唯理论,"['wéi', 'NA', 'lùn']","['NA', 'NA', 'lùn']"
女体盛,"['NA', 'tǐ', 'chéng']","['NA', 'tǐ', 'shèng']"
噬菌体,"['NA', 'jūn', 'tǐ']","['NA', 'NA', 'tǐ']"
会长团,"['huì', 'zhǎng', 'NA']","['huì', 'cháng', 'NA']"
会员国,"['huì', 'yuán', 'NA']","['huì', 'NA', 'NA']"
出厂价,"['NA', 'chǎng', 'jià']","['NA', 'NA', 'jià']"
价值观,"['jià', 'NA', 'guān']","['NA', 'NA', 'guàn']"
八行书,"['bā', 'háng', 'NA']","['bā', 'xíng', 'NA']"
八爪鱼,"['bā', 'zhuǎ', 'NA']","['bā', 'NA', 'NA']"
八宿县,"['bā', 'sù', 'NA']","['bā', 'NA', 'NA']"
无烟煤,"['wú', 'yān', 'NA']","['wú', 'NA', 'NA']"
无烟炭,"['wú', 'yān', 'NA']","['wú', 'NA', 'NA']"
无壳族,"['wú', 'ké', 'NA']","['wú', 'NA', 'NA']"
无名氏,"['wú', 'NA', 'shì']","['wú', 'NA', 'NA']"
得尔塔,"['děi', 'NA', 'tǎ']","['dé', 'NA', 'tǎ']"
犯得着,"['NA', 'de', 'zháo']","['NA', 'dé', 'zhe']"
够得着,"['NA', 'de', 'zháo']","['NA', 'dé', 'zhe']"
和得来,"['hé', 'de', 'NA']","['hé', 'dé', 'NA']"
合得来,"['hé', 'de', 'NA']","['hé', 'NA', 'NA']"
不见得,"['NA', 'jiàn', 'de']","['NA', 'jiàn', 'dé']"
顾不得,"['NA', 'NA', 'de']","['NA', 'NA', 'dé']"
镇得住,"['NA', 'de', 'NA']","['NA', 'dé', 'NA']"
大不了,"['dà', 'NA', 'liǎo']","['dà', 'NA', 'le']"
伯赛大,"['bó', 'NA', 'dà']","['NA', 'NA', 'dà']"
露阴癖,"['lù', 'NA', 'NA']","['lòu', 'NA', 'NA']"
黏糊糊,"['NA', 'hū', 'hū']","['NA', 'hu', 'hu']"
不调和,"['NA', 'tiáo', 'hé']","['NA', 'NA', 'hé']"
上将军,"['shàng', 'jiàng', 'NA']","['shàng', 'NA', 'NA']"
乱哄哄,"['NA', 'hōng', 'hōng']","['NA', 'hǒng', 'hǒng']"
猩红色,"['NA', 'hóng', 'sè']","['NA', 'NA', 'sè']"
带红色,"['NA', 'hóng', 'sè']","['NA', 'NA', 'sè']"
合同法,"['hé', '<unk>', 'NA']","['hé', 'tóng', 'NA']"
起床号,"['NA', 'NA', 'háo']","['NA', 'NA', 'hào']"
圆括号,"['NA', 'kuò', 'hào']","['NA', 'NA', 'hào']"
身分证,"['NA', 'fèn', 'NA']","['NA', 'fēn', 'NA']"
高分子,"['NA', 'fēn', 'NA']","['NA', 'fèn', 'NA']"
素质差,"['NA', 'NA', 'chà']","['NA', 'NA', 'chā']"
苦差事,"['NA', 'chāi', 'NA']","['NA', 'chà', 'NA']"
美差事,"['NA', 'chāi', 'NA']","['NA', 'chà', 'NA']"
有年头,"['yǒu', 'NA', 'tou']","['yǒu', 'NA', 'tóu']"
折跟头,"['zhē', 'NA', 'tou']","['zhē', 'NA', 'tóu']"
扒头儿,"['bā', 'tou', 'NA']","['NA', 'tóu', 'NA']"
手指头,"['NA', 'zhǐ', 'tou']","['NA', 'zhǐ', 'tóu']"
懒骨头,"['NA', 'gǔ', 'tou']","['NA', 'gǔ', 'tóu']"
圆石头,"['NA', 'shí', 'tou']","['NA', 'shí', 'tóu']"
二里头,"['NA', 'lǐ', 'tou']","['NA', 'lǐ', 'tóu']"
头期款,"['tóu', 'qī', 'NA']","['tóu', 'NA', 'NA']"
头屯河,"['tóu', 'tún', 'NA']","['tóu', 'NA', 'NA']"
埤头乡,"['pí', 'tóu', 'NA']","['NA', 'tóu', 'NA']"
嚼舌头,"['jiáo', 'NA', 'tóu']","['jiáo', 'NA', 'tou']"
剪头发,"['NA', 'tóu', '<unk>']","['NA', 'tóu', 'fā']"
大观园,"['dà', 'guān', 'NA']","['dà', 'guàn', 'NA']"
大蛇丸,"['dà', 'shé', 'NA']","['dà', 'NA', 'NA']"
大舌头,"['dà', 'NA', 'tou']","['dà', 'NA', 'tóu']"
大盖帽,"['dà', 'gài', 'NA']","['dà', 'NA', 'NA']"
大沙河,"['dà', 'shā', 'NA']","['dà', 'NA', 'NA']"
大明虾,"['dà', 'NA', 'xiā']","['dà', 'NA', 'NA']"
大排档,"['dà', 'pái', 'NA']","['dà', 'NA', 'NA']"
大括弧,"['dà', 'kuò', 'NA']","['dà', 'NA', 'NA']"
大将军,"['dà', 'jiāng', 'NA']","['dà', 'NA', 'NA']"
大堡礁,"['dà', 'bǎo', 'NA']","['dà', 'NA', 'NA']"
大圆圈,"['dà', 'NA', 'quān']","['dà', 'NA', 'NA']"
大厂县,"['dà', 'chǎng', 'NA']","['dà', 'NA', 'NA']"
大别山,"['dà', 'bié', 'NA']","['dà', 'NA', 'NA']"
大丽花,"['dà', 'lì', 'NA']","['dà', 'NA', 'NA']"
苏打水,"['NA', 'dá', 'NA']","['NA', 'dǎ', 'NA']"
步行区,"['NA', 'xíng', 'qū']","['NA', 'NA', 'qū']"
不行了,"['NA', 'xíng', 'le']","['NA', 'xíng', 'liǎo']"
莫伯日,"['mò', 'bó', 'NA']","['mò', 'NA', 'NA']"
万载县,"['wàn', 'zài', 'NA']","['wàn', 'NA', 'NA']"
不相干,"['NA', 'xiāng', 'gān']","['NA', 'xiàng', 'gān']"
让步地,"['NA', 'NA', 'de']","['NA', 'NA', 'dì']"
暗地里,"['NA', 'dì', 'li']","['NA', 'dì', 'lǐ']"
地窨子,"['dì', 'yìn', 'NA']","['dì', 'NA', 'NA']"
地区性,"['dì', 'qū', 'NA']","['dì', 'NA', 'NA']"
五斗柜,"['NA', 'dǒu', 'guì']","['NA', 'NA', 'guì']"
翻跟斗,"['NA', 'NA', 'dǒu']","['NA', 'NA', 'dòu']"
难民营,"['nàn', 'NA', 'NA']","['nán', 'NA', 'NA']"
实干家,"['NA', 'gàn', 'jiā']","['NA', 'gān', 'jiā']"
占星家,"['zhān', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
伍家岗,"['NA', 'jiā', 'gǎng']","['NA', 'jiā', 'NA']"
制服呢,"['NA', 'fú', 'ní']","['NA', 'fú', 'ne']"
马服子,"['NA', 'fú', 'NA']","['NA', 'shàn', 'NA']"
钓鱼杆,"['NA', 'NA', 'gān']","['NA', 'NA', 'gǎn']"
起扑杆,"['NA', 'NA', 'gān']","['NA', 'NA', 'gǎn']"
电线杆,"['NA', 'NA', 'gān']","['NA', 'NA', 'gǎn']"
万柏林,"['wàn', 'bó', 'NA']","['wàn', 'NA', 'NA']"
万博省,"['wàn', 'NA', 'shěng']","['wàn', 'NA', 'xǐng']"
朝鲜<unk>,"['cháo', 'xiǎn', 'NA']","['cháo', 'xiān', 'NA']"
朝鲜族,"['cháo', 'xiǎn', 'NA']","['cháo', 'xiān', 'NA']"
朝鲜文,"['cháo', 'xiǎn', 'NA']","['cháo', 'xiān', 'NA']"
朝鲜人,"['cháo', 'xiǎn', 'NA']","['cháo', 'xiān', 'NA']"
朝阳区,"['cháo', 'NA', 'qū']","['NA', 'NA', 'qū']"
南朝宋,"['nán', 'cháo', 'NA']","['nán', 'NA', 'NA']"
不雅观,"['NA', 'yǎ', 'guān']","['NA', 'yǎ', 'guàn']"
为的是,"['wèi', 'de', 'NA']","['wéi', 'dì', 'NA']"
折子戏,"['zhé', 'NA', 'xì']","['zhē', 'NA', 'xì']"
折叠椅,"['zhé', 'NA', 'yǐ']","['NA', 'NA', 'yǐ']"
屈折语,"['NA', 'zhé', 'yǔ']","['NA', 'NA', 'yǔ']"
变把戏,"['NA', 'bǎ', 'xì']","['NA', 'NA', 'xì']"
长一智,"['zhǎng', 'NA', 'zhì']","['cháng', 'NA', 'zhì']"
副校长,"['NA', 'xiào', 'zhǎng']","['NA', 'xiào', 'cháng']"
副市长,"['NA', 'shì', 'zhǎng']","['NA', 'shì', 'cháng']"
列车长,"['NA', 'chē', 'zhǎng']","['NA', 'chē', 'cháng']"
长赘<unk>,"['zhǎng', 'NA', 'NA']","['cháng', 'NA', 'NA']"
长记性,"['zhǎng', 'NA', 'NA']","['cháng', 'NA', 'NA']"
南北长,"['nán', 'NA', 'cháng']","['nán', 'NA', 'zhǎng']"
半长轴,"['NA', 'cháng', 'zhóu']","['NA', 'zhǎng', 'zhóu']"
教练员,"['jiào', 'NA', 'yuán']","['NA', 'NA', 'yuán']"
摸不着,"['mō', 'NA', 'zháo']","['mō', 'NA', 'zhe']"
别着急,"['bié', 'zháo', 'NA']","['bié', 'zhe', 'NA']"
看门人,"['kān', 'NA', 'NA']","['kàn', 'NA', 'NA']"
照相馆,"['NA', 'xiàng', 'NA']","['NA', 'xiāng', 'NA']"
忘不了,"['wàng', 'NA', 'liǎo']","['wàng', 'NA', 'le']"
少不了,"['shǎo', 'NA', 'liǎo']","['shǎo', 'NA', 'le']"
利通区,"['NA', 'tōng', 'qū']","['NA', 'NA', 'qū']"
少壮派,"['shào', 'NA', 'pài']","['shǎo', 'NA', 'pài']"
一侧化,"['NA', 'cè', 'huà']","['NA', 'NA', 'huà']"
数不着,"['shǔ', 'NA', 'zháo']","['shù', 'NA', 'zhe']"
数据流,"['shù', 'jù', 'NA']","['shù', 'NA', 'NA']"
奇函数,"['jī', 'NA', 'shù']","['qí', 'NA', 'shù']"
七星区,"['qī', 'NA', 'qū']","['NA', 'NA', 'qū']"
亚齐省,"['NA', 'qí', 'shěng']","['NA', 'qí', 'xǐng']"
作哼声,"['zuò', 'hēng', 'NA']","['zuò', 'NA', 'NA']"
蟹爪兰,"['NA', 'zhuǎ', 'NA']","['NA', 'zhǎo', 'NA']"
不适当,"['NA', 'shì', 'dàng']","['NA', 'shì', 'dang']"
响当当,"['NA', 'dāng', 'dāng']","['NA', 'dàng', 'dāng']"
帮倒忙,"['NA', 'dào', 'NA']","['NA', 'dǎo', 'NA']"
希思罗,"['NA', 'sī', 'luō']","['NA', 'sī', 'luó']"
花心思,"['NA', 'NA', 'sī']","['NA', 'NA', 'si']"
有意思,"['yǒu', 'NA', 'si']","['yǒu', 'NA', 'NA']"
左边儿,"['NA', 'bian', 'NA']","['NA', 'biān', 'NA']"
外边儿,"['NA', 'bian', 'NA']","['NA', 'biān', 'NA']"
转一<unk>,"['zhuàn', 'NA', '<unk>']","['zhuǎn', 'NA', 'NA']"
转铃儿,"['zhuàn', 'NA', 'NA']","['zhuǎn', 'NA', 'NA']"
轮转机,"['NA', 'zhuǎn', 'NA']","['NA', 'zhuàn', 'NA']"
卷发器,"['juǎn', 'fà', 'NA']","['juàn', 'fā', 'NA']"
美发师,"['NA', 'fà', 'NA']","['NA', 'fā', 'NA']"
发电厂,"['fā', 'NA', 'chǎng']","['fā', 'NA', 'NA']"
发泡剂,"['fā', 'pào', 'NA']","['fà', 'pào', 'NA']"
发横财,"['fā', 'hèng', 'NA']","['fā', 'héng', 'NA']"
发嘘声,"['fā', 'xū', 'NA']","['fā', 'NA', 'NA']"
<unk>发出,"['NA', 'fā', 'NA']","['NA', 'fà', 'NA']"
蒸发热,"['NA', 'fā', 'NA']","['NA', 'fà', 'NA']"
睡懒觉,"['NA', 'NA', 'jiào']","['NA', 'NA', 'jué']"
没关系,"['méi', 'NA', 'xi']","['méi', 'NA', 'xì']"
北市区,"['NA', 'shì', 'qū']","['NA', 'NA', 'qū']"
北屯市,"['NA', 'tún', 'shì']","['NA', 'NA', 'shì']"
侯马市,"['hóu', 'NA', 'shì']","['NA', 'NA', 'shì']"
佛山市,"['fó', 'NA', 'shì']","['NA', 'NA', 'shì']"
伊宁市,"['NA', 'níng', 'shì']","['NA', 'nìng', 'shì']"
什邡市,"['shí', 'NA', 'shì']","['NA', 'NA', 'shì']"
五台市,"['NA', 'tái', 'shì']","['NA', 'NA', 'shì']"
九台市,"['NA', 'tái', 'shì']","['NA', 'NA', 'shì']"
丽江市,"['lì', 'NA', 'shì']","['NA', 'NA', 'shì']"
丽水市,"['lí', 'NA', 'shì']","['NA', 'NA', 'shì']"
东兴市,"['NA', 'xīng', 'shì']","['NA', 'NA', 'shì']"
东台市,"['NA', 'tái', 'shì']","['NA', 'NA', 'shì']"
光冲量,"['NA', 'chōng', 'liàng']","['NA', 'NA', 'liàng']"
颅测量,"['NA', 'NA', 'liáng']","['NA', 'NA', 'liàng']"
罗夫诺,"['luō', 'fū', 'NA']","['luó', 'fū', 'NA']"
勒维夫,"['lè', 'NA', 'fu']","['lè', 'NA', 'fū']"
天宁区,"['NA', 'níng', 'qū']","['NA', 'NA', 'qū']"
复兴区,"['NA', 'xīng', 'qū']","['NA', 'NA', 'qū']"
吸烟区,"['NA', 'yān', 'qū']","['NA', 'NA', 'qū']"
吴兴区,"['NA', 'xīng', 'qū']","['NA', 'NA', 'qū']"
古塔区,"['NA', 'tǎ', 'qū']","['NA', 'NA', 'qū']"
双塔区,"['NA', 'tǎ', 'qū']","['NA', 'NA', 'qū']"
印台区,"['NA', 'tái', 'qū']","['NA', 'NA', 'qū']"
北屯区,"['NA', 'tún', 'qū']","['NA', 'NA', 'qū']"
北塔区,"['NA', 'tǎ', 'qū']","['NA', 'NA', 'qū']"
东胜区,"['NA', 'shèng', 'qū']","['NA', 'NA', 'qū']"
东兴区,"['NA', 'xīng', 'qū']","['NA', 'NA', 'qū']"
东屯区,"['NA', 'tún', 'qū']","['NA', 'NA', 'qū']"
东丽区,"['NA', 'lì', 'qū']","['NA', 'NA', 'qū']"
丛台区,"['NA', 'tái', 'qū']","['NA', 'NA', 'qū']"
下陆区,"['NA', 'lù', 'qū']","['NA', 'NA', 'qū']"
驱逐令,"['NA', 'NA', 'líng']","['NA', 'NA', 'lìng']"
从来没,"['cóng', 'NA', 'méi']","['cóng', 'NA', 'mò']"
有肩膀,"['yǒu', 'NA', 'bǎng']","['yǒu', 'NA', 'NA']"
有结果,"['yǒu', 'jié', 'NA']","['yǒu', 'NA', 'NA']"
有粘性,"['yǒu', 'nián', 'NA']","['yǒu', 'NA', 'NA']"
有的是,"['yǒu', 'de', 'NA']","['yǒu', 'dì', 'NA']"
有烟煤,"['yǒu', 'yān', 'NA']","['yǒu', 'NA', 'NA']"
有其师,"['yǒu', 'qí', 'NA']","['yǒu', 'NA', 'NA']"
五虎将,"['NA', 'hǔ', 'jiàng']","['NA', 'NA', 'jiàng']"
<unk>虎座,"['NA', 'hǔ', 'NA']","['NA', 'NA', 'NA']"
兴城市,"['xīng', 'NA', 'shì']","['NA', 'NA', 'shì']"
兴义市,"['xīng', 'NA', 'shì']","['NA', 'NA', 'shì']"
山谷市,"['NA', 'gǔ', 'shì']","['NA', 'NA', 'shì']"
屏东市,"['píng', 'NA', 'shì']","['NA', 'NA', 'shì']"
宜兴市,"['NA', 'xīng', 'shì']","['NA', 'NA', 'shì']"
安陆市,"['NA', 'lù', 'shì']","['NA', 'NA', 'shì']"
宁国市,"['níng', 'NA', 'shì']","['nìng', 'NA', 'shì']"
六安市,"['lù', 'NA', 'shì']","['NA', 'NA', 'shì']"
娄底市,"['NA', 'dǐ', 'shì']","['NA', 'NA', 'shì']"
奎屯市,"['NA', 'tún', 'shì']","['NA', 'NA', 'shì']"
基隆市,"['NA', 'lóng', 'shì']","['NA', 'NA', 'shì']"
嘉兴市,"['NA', 'xīng', 'shì']","['NA', 'NA', 'shì']"
喀什市,"['NA', 'shí', 'shì']","['NA', 'NA', 'shì']"
咸兴市,"['NA', 'xīng', 'shì']","['NA', 'NA', 'shì']"
咸宁市,"['NA', 'níng', 'shì']","['NA', 'NA', 'shì']"
台州市,"['tái', 'NA', 'shì']","['NA', 'NA', 'shì']"
重覆性,"['chóng', 'NA', 'NA']","['zhòng', 'NA', 'NA']"
重眼皮,"['chóng', 'NA', 'NA']","['zhòng', 'NA', 'NA']"
接泊车,"['NA', 'bó', 'chē']","['NA', 'NA', 'chē']"
乌良哈,"['wū', 'NA', 'hǎ']","['wū', 'NA', 'hā']"
冷藏车,"['NA', 'cáng', 'chē']","['NA', 'zàng', 'chē']"
淡蓝色,"['NA', 'lán', 'sè']","['NA', 'NA', 'sè']"
橙色剂,"['chéng', 'sè', 'NA']","['chéng', 'NA', 'NA']"
天蓝色,"['NA', 'lán', 'sè']","['NA', 'NA', 'sè']"
墨绿色,"['NA', 'lǜ', 'sè']","['NA', 'NA', 'sè']"
抱佛脚,"['NA', 'fó', 'jiǎo']","['NA', 'NA', 'jiǎo']"
高脚杯,"['NA', 'jiǎo', 'NA']","['NA', 'nán', 'NA']"
鞭炮声,"['NA', 'pào', 'NA']","['NA', 'qiǎo', 'NA']"
曲柄钻,"['qū', 'NA', 'zuàn']","['qǔ', 'NA', 'zuàn']"
女舍监,"['NA', 'shè', 'jiān']","['NA', 'shě', 'jiàn']"
台面呢,"['tái', 'NA', 'ní']","['tái', 'NA', 'ne']"
台湾省,"['tái', 'NA', 'shěng']","['tái', 'NA', 'xǐng']"
台伯河,"['tái', 'bó', 'NA']","['tái', 'NA', 'NA']"
平谷区,"['NA', 'gǔ', 'qū']","['NA', 'NA', 'qū']"
兴山区,"['xīng', 'NA', 'qū']","['NA', 'NA', 'qū']"
兴宾区,"['xīng', 'NA', 'qū']","['xìng', 'NA', 'qū']"
兴安区,"['xīng', 'NA', 'qū']","['NA', 'NA', 'qū']"
屯溪区,"['tún', 'NA', 'qū']","['NA', 'NA', 'qū']"
宝塔区,"['NA', 'tǎ', 'qū']","['NA', 'NA', 'qū']"
可裂变,"['kě', 'liè', 'NA']","['kě', 'NA', 'NA']"
可决率,"['kě', 'NA', 'lǜ']","['kě', 'NA', 'NA']"
创可贴,"['chuāng', 'kě', 'NA']","['chuàng', 'kě', 'NA']"
正比例,"['zhēng', 'NA', 'NA']","['zhèng', 'NA', 'NA']"
广东省,"['guǎng', 'NA', 'shěng']","['guǎng', 'NA', 'xǐng']"
云南省,"['NA', 'nán', 'shěng']","['NA', 'nán', 'xǐng']"
青海省,"['NA', 'NA', 'shěng']","['NA', 'NA', 'xǐng']"
贵州省,"['NA', 'NA', 'shěng']","['NA', 'NA', 'xǐng']"
西康省,"['NA', 'NA', 'shěng']","['NA', 'NA', 'xǐng']"
音乐院,"['NA', 'yuè', 'NA']","['NA', 'lè', 'NA']"
音乐学,"['NA', 'yuè', 'NA']","['NA', 'lè', 'NA']"
音乐厅,"['NA', 'yuè', 'NA']","['NA', 'lè', 'NA']"
轻音乐,"['NA', 'NA', 'yuè']","['NA', 'NA', 'lè']"
管乐器,"['NA', 'yuè', 'NA']","['NA', 'lè', 'NA']"
下颌骨,"['NA', 'hé', 'gǔ']","['NA', 'NA', 'gǔ']"
调酒师,"['tiáo', 'NA', 'NA']","['diào', 'NA', 'NA']"
调酒器,"['tiáo', 'NA', 'NA']","['diào', 'NA', 'NA']"
黑旋风,"['NA', 'xuàn', 'NA']","['NA', 'xuán', 'NA']"
黄花岗,"['NA', 'NA', 'gǎng']","['NA', 'NA', 'gāng']"
一场空,"['NA', 'cháng', 'kōng']","['NA', 'chǎng', 'kōng']"
单宁酸,"['dān', 'níng', 'NA']","['dān', 'nìng', 'NA']"
皮划艇,"['NA', 'huá', 'NA']","['NA', 'huà', 'NA']"
阿兰若,"['ā', 'NA', 'rě']","['ā', 'NA', 'NA']"
罗伯逊,"['luō', 'bó', 'NA']","['luó', 'NA', 'NA']"
精校本,"['NA', 'jiào', 'NA']","['NA', 'xiào', 'NA']"
参与者,"['cān', 'yù', 'NA']","['cān', 'yǔ', 'NA']"
统假设,"['NA', 'jiǎ', 'NA']","['NA', 'jià', 'NA']"
闹别扭,"['NA', 'biè', 'NA']","['NA', 'bié', 'NA']"
多菲什,"['NA', 'fēi', 'shí']","['NA', 'NA', 'shí']"
俱舍宗,"['jù', 'shè', 'NA']","['jù', 'shě', 'NA']"
佛舍利,"['fó', 'shè', 'NA']","['fó', 'shě', 'NA']"
沪宁线,"['NA', 'níng', 'NA']","['NA', 'nìng', 'NA']"
灭虫宁,"['NA', 'NA', 'nìng']","['NA', 'NA', 'níng']"
魔鬼粘,"['NA', 'NA', 'zhān']","['NA', 'NA', 'nián']"
卡答声,"['kǎ', 'dā', 'NA']","['kǎ', 'dá', 'NA']"
乔答摩,"['NA', 'dā', 'mó']","['NA', 'dá', 'mó']"
禁不住,"['jīn', 'NA', 'NA']","['jìn', 'NA', 'NA']"
黄克强,"['NA', 'NA', 'jiàng']","['NA', 'NA', 'qiáng']"
强迫性,"['qiǎng', 'pò', 'NA']","['qiáng', 'pò', 'NA']"
