text,target,pred
船到桥头自然直<pad><pad><pad>,"['NA', 'NA', 'NA', 'tóu', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'tou', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
船到桥头自然直<pad><pad><pad>,"['NA', 'NA', 'NA', 'tóu', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'tou', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
大安的列斯群岛<pad><pad><pad>,"['dà', 'NA', 'dì', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
大型强子对撞机<pad><pad><pad>,"['dà', 'NA', 'qiáng', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
大厂回族自治县<pad><pad><pad>,"['dà', 'chǎng', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
大化瑶族自治县<pad><pad><pad>,"['dà', 'huà', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
大人不记小人过<pad><pad><pad>,"['dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'guò', '<pad>', '<pad>', '<pad>']","['dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
在大多数情况下<pad><pad><pad>,"['NA', 'dà', 'NA', 'shù', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
圣索非亚大教堂<pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'dà', 'jiào', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'dà', 'NA', 'NA', 'NA', 'NA', 'NA']"
四川外国语大学<pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'yǔ', 'dà', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'dà', 'NA', 'NA', 'NA', 'NA']"
北京外国语大学<pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'yǔ', 'dà', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'dà', 'NA', 'NA', 'NA', 'NA']"
加拿大皇家海军<pad><pad><pad>,"['NA', 'NA', 'dà', 'NA', 'jiā', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
冒天下之大不韪<pad><pad><pad>,"['mào', 'NA', 'NA', 'NA', 'dà', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'dà', 'NA', 'NA', 'NA', 'NA', 'NA']"
七大工业国集团<pad><pad><pad>,"['qī', 'dà', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
放着明白装糊涂<pad><pad><pad>,"['NA', 'zhe', 'NA', 'NA', 'NA', 'hú', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'zhe', 'NA', 'NA', 'NA', 'jūn', 'NA', 'NA', 'NA', 'NA']"
千里达和多巴哥<pad><pad><pad>,"['NA', 'lǐ', 'NA', 'hé', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'lǐ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
亚尔发和奥米加<pad><pad><pad>,"['NA', 'NA', 'fā', 'hé', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'fā', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
三句话不离本行<pad><pad><pad>,"['NA', 'jù', 'NA', 'NA', 'NA', 'NA', 'háng', '<pad>', '<pad>', '<pad>']","['NA', 'jù', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
话不投机半句多<pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'jù', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
分布式拒绝服务<pad><pad><pad>,"['fēn', 'NA', 'NA', 'NA', 'NA', 'fú', 'NA', '<pad>', '<pad>', '<pad>']","['fēn', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
基因染色体异常<pad><pad><pad>,"['NA', 'NA', 'NA', 'sè', 'tǐ', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'tǐ', 'NA', 'NA', 'NA', 'NA', 'NA']"
随机存取记忆体<pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'tǐ', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
大会报告起草人<pad><pad><pad>,"['dà', 'huì', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
外交关系理事会<pad><pad><pad>,"['NA', 'NA', 'NA', 'xì', 'NA', 'NA', 'huì', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'xì', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
国际足球联合会<pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'hé', 'huì', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
国际田径联合会<pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'hé', 'huì', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
会计准则理事会<pad><pad><pad>,"['kuài', 'NA', 'NA', 'NA', 'NA', 'NA', 'huì', '<pad>', '<pad>', '<pad>']","['huì', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
亚洲足球联合会<pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'hé', 'huì', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
八宝山革命公墓<pad><pad><pad>,"['bā', 'NA', 'NA', 'gé', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['bā', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
防人之心不可无<pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'kě', 'wú', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'kě', 'NA', 'NA', 'NA', 'NA']"
天涯何处无芳草<pad><pad><pad>,"['NA', 'NA', 'NA', 'chù', 'wú', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'wú', 'NA', 'NA', 'NA', 'NA', 'NA']"
北京商务中心区<pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'zhōng', 'NA', 'qū', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国进出口银行<pad><pad><pad>,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'háng', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国核能总公司<pad><pad><pad>,"['zhōng', 'NA', 'hé', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国消费者协会<pad><pad><pad>,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'huì', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国民主建国会<pad><pad><pad>,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'huì', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国民主促进会<pad><pad><pad>,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'huì', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中国少年先锋队<pad><pad><pad>,"['zhōng', 'NA', 'shǎo', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
反应堆燃料元件<pad><pad><pad>,"['NA', 'yìng', 'duī', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>']","['NA', 'qí', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
首字母拚音词<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'pīn', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
蜡烛不点不亮<pad><pad><pad><pad>,"['là', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
奥克拉荷马州<pad><pad><pad><pad>,"['NA', 'NA', 'lā', 'hé', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'lā', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
用户创造内容<pad><pad><pad><pad>,"['NA', 'NA', 'chuàng', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
肺刺激性毒剂<pad><pad><pad><pad>,"['NA', 'cì', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
西蒙・舒斯特<pad><pad><pad><pad>,"['NA', 'měng', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'méng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
去氧核糖核酸<pad><pad><pad><pad>,"['NA', 'NA', 'hé', 'NA', 'hé', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'hé', 'NA', 'NA', 'NA', 'NA', 'NA']"
信使核糖核酸<pad><pad><pad><pad>,"['NA', 'NA', 'hé', 'NA', 'hé', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
柬埔寨人民党<pad><pad><pad><pad>,"['NA', 'bù', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
圣潘克勒斯站<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'lēi', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
一点水一个泡<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'gè', 'pào', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'gè', 'NA', 'NA', 'NA', 'NA', 'NA']"
债务担保证券<pad><pad><pad><pad>,"['NA', 'NA', 'dān', 'NA', 'NA', 'quàn', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
<unk>力斯・恺撒<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'sǎ', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
塞瓦斯托波尔<pad><pad><pad><pad>,"['sāi', 'wǎ', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['sāi', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
虚拟私人网络<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'luò', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
虚拟专用网络<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'luò', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
心脏搭桥手术<pad><pad><pad><pad>,"['NA', 'zàng', 'NA', 'NA', 'NA', 'shù', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
敦豪快递公司<pad><pad><pad><pad>,"['dūn', 'NA', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
喀喇昆仑山脉<pad><pad><pad><pad>,"['NA', 'lā', 'NA', 'NA', 'NA', 'mài', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'zhòng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
洲际弹道导弹<pad><pad><pad><pad>,"['NA', 'NA', 'dàn', 'NA', 'NA', 'dàn', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
广州美术学院<pad><pad><pad><pad>,"['guǎng', 'NA', 'NA', 'shù', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'shù', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
英国广播公司<pad><pad><pad><pad>,"['NA', 'NA', 'guǎng', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
美国广播公司<pad><pad><pad><pad>,"['NA', 'NA', 'guǎng', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
摩亨佐・达罗<pad><pad><pad><pad>,"['mó', 'NA', 'NA', 'NA', 'NA', 'luó', '<pad>', '<pad>', '<pad>', '<pad>']","['mó', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
乞力马扎罗山<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'zhā', 'luó', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'rèn', 'NA', 'NA', 'NA', 'NA', 'NA']"
斯托肯立石圈<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'shí', 'quān', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'shí', 'NA', 'NA', 'NA', 'NA', 'NA']"
普罗列塔利亚<pad><pad><pad><pad>,"['NA', 'luó', 'NA', 'tǎ', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'lè', 'NA', 'tǎ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
奥腊涅斯塔德<pad><pad><pad><pad>,"['NA', 'là', 'NA', 'NA', 'tǎ', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
坎塔布连山脉<pad><pad><pad><pad>,"['NA', 'tǎ', 'NA', 'NA', 'NA', 'mài', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
卡特彼勒公司<pad><pad><pad><pad>,"['kǎ', 'NA', 'NA', 'lè', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['kǎ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
北卡罗来纳州<pad><pad><pad><pad>,"['NA', 'kǎ', 'luó', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'kǎ', 'rèn', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
埃德蒙・伯克<pad><pad><pad><pad>,"['NA', 'NA', 'méng', 'NA', 'bó', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'méng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
局部连结网络<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'jié', 'NA', 'luò', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'jié', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
莎拉・布莱曼<pad><pad><pad><pad>,"['shā', 'lā', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'lā', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
新柏拉图主义<pad><pad><pad><pad>,"['NA', 'bó', 'lā', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'lā', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
拉姆斯菲尔德<pad><pad><pad><pad>,"['lā', 'NA', 'NA', 'fēi', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['lā', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
尼亚加拉瀑布<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'lā', 'pù', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'lā', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
出血性登革热<pad><pad><pad><pad>,"['NA', 'xuè', 'NA', 'NA', 'gé', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'xuè', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
镰刀细胞贫血<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'xuè', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
姜还是老的辣<pad><pad><pad><pad>,"['NA', 'hái', 'NA', 'NA', 'de', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
广泛性焦虑症<pad><pad><pad><pad>,"['guǎng', 'NA', 'NA', 'NA', 'NA', 'zhèng', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中俄改订条约<pad><pad><pad><pad>,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'yuē', '<pad>', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中俄北京条约<pad><pad><pad><pad>,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'yuē', '<pad>', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中俄伊犁条约<pad><pad><pad><pad>,"['zhōng', 'NA', 'NA', 'NA', 'NA', 'yuē', '<pad>', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
浮力调整背心<pad><pad><pad><pad>,"['NA', 'NA', 'tiáo', 'NA', 'bèi', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
北京南苑机场<pad><pad><pad><pad>,"['NA', 'NA', 'nán', 'NA', 'NA', 'chǎng', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'nán', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
词汇判断任务<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'rèn', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
包括内置配重<pad><pad><pad><pad>,"['NA', 'kuò', 'NA', 'NA', 'NA', 'zhòng', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
乌滋别克斯坦<pad><pad><pad><pad>,"['wū', 'NA', 'bié', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['wū', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
希格斯玻色子<pad><pad><pad><pad>,"['NA', 'gé', 'NA', 'NA', 'sè', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'gé', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
一步一个脚印<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'gè', 'jiǎo', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'jiǎo', 'NA', 'NA', 'NA', 'NA', 'NA']"
亚太经合组织<pad><pad><pad><pad>,"['NA', 'NA', 'jīng', 'hé', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'jīng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
区域网路技术<pad><pad><pad><pad>,"['qū', 'NA', 'NA', 'NA', 'NA', 'shù', '<pad>', '<pad>', '<pad>', '<pad>']","['qū', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
内蒙古自治区<pad><pad><pad><pad>,"['NA', 'měng', 'NA', 'NA', 'NA', 'qū', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'méng', 'NA', 'NA', 'NA', 'ruò', 'NA', 'NA', 'NA', 'NA']"
鹰手营子矿区<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'NA', 'qū', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
不知从何说起<pad><pad><pad><pad>,"['NA', 'NA', 'cóng', 'NA', 'shuō', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
有一搭没一搭<pad><pad><pad><pad>,"['yǒu', 'NA', 'NA', 'méi', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['yǒu', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
团结就是力量<pad><pad><pad><pad>,"['NA', 'jié', 'NA', 'NA', 'NA', 'liang', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'jié', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
杜布罗夫尼克<pad><pad><pad><pad>,"['NA', 'NA', 'luó', 'fū', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'fū', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
拉赫曼尼诺夫<pad><pad><pad><pad>,"['lā', 'NA', 'NA', 'NA', 'NA', 'fū', '<pad>', '<pad>', '<pad>', '<pad>']","['lā', 'NA', 'NA', 'NA', 'NA', 'shù', 'NA', 'NA', 'NA', 'NA']"
巴尔舍夫斯基<pad><pad><pad><pad>,"['NA', 'NA', 'shě', 'fū', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'fū', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
七十七国集团<pad><pad><pad><pad>,"['qī', 'NA', 'qī', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['qī', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
作战失踪人员<pad><pad><pad><pad>,"['zuò', 'NA', 'NA', 'NA', 'NA', 'yuán', '<pad>', '<pad>', '<pad>', '<pad>']","['zuò', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
词汇判断作业<pad><pad><pad><pad>,"['NA', 'NA', 'NA', 'NA', 'zuò', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'NA', 'NA', 'wěi', 'NA', 'NA', 'NA', 'NA', 'NA']"
当天事当天毕<pad><pad><pad><pad>,"['dàng', 'NA', 'NA', 'dàng', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['dāng', 'NA', 'NA', 'dàng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
卡尔・马克思<pad><pad><pad><pad>,"['kǎ', 'NA', 'NA', 'NA', 'NA', 'sī', '<pad>', '<pad>', '<pad>', '<pad>']","['kǎ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
中俄边界协议<pad><pad><pad><pad>,"['zhōng', 'NA', 'biān', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['zhōng', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
发作性嗜睡病<pad><pad><pad><pad>,"['fā', 'zuò', 'NA', 'NA', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'zuò', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
一发不可收拾<pad><pad><pad><pad>,"['NA', 'fā', 'NA', 'kě', 'NA', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'fā', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
帕斯卡三角形<pad><pad><pad><pad>,"['NA', 'NA', 'kǎ', 'NA', 'jiǎo', 'NA', '<pad>', '<pad>', '<pad>', '<pad>']","['NA', 'NA', 'kǎ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
