text,target,pred
隆河,"['lóng', 'NA']","['lóng', 'NA']"
隆昌,"['lóng', 'NA']","['lóng', 'NA']"
南盟,"['nán', 'méng']","['nán', 'méng']"
南召,"['nán', 'zhào']","['nán', 'zhào']"
龙南,"['NA', 'nán']","['NA', 'nán']"
酒浆,"['NA', 'jiāng']","['NA', 'jiāng']"
豆浆,"['NA', 'jiāng']","['NA', 'jiāng']"
脑浆,"['NA', 'jiāng']","['NA', 'jiāng']"
胞浆,"['NA', 'jiāng']","['NA', 'jiāng']"
晕糊,"['yūn', 'hu']","['yūn', 'hu']"
眼晕,"['NA', 'yùn']","['NA', 'yùn']"
飞跑,"['NA', 'pǎo']","['NA', 'pǎo']"
领跑,"['NA', 'pǎo']","['NA', 'pǎo']"
逃跑,"['NA', 'pǎo']","['NA', 'pǎo']"
跑酷,"['pǎo', 'NA']","['pǎo', 'NA']"
跑马,"['pǎo', 'NA']","['pǎo', 'NA']"
卷尺,"['juǎn', 'chǐ']","['juǎn', 'chǐ']"
龙卷,"['NA', 'juǎn']","['NA', 'juǎn']"
飘卷,"['NA', 'juǎn']","['NA', 'juǎn']"
蛋卷,"['NA', 'juǎn']","['NA', 'juǎn']"
胶卷,"['NA', 'juǎn']","['NA', 'juǎn']"
释卷,"['NA', 'juàn']","['NA', 'juàn']"
罢<unk>,"['bà', 'NA']","['bà', 'NA']"
魔术,"['NA', 'shù']","['NA', 'shù']"
骗术,"['NA', 'shù']","['NA', 'shù']"
骑术,"['NA', 'shù']","['NA', 'shù']"
马术,"['NA', 'shù']","['NA', 'shù']"
<unk>尾,"['NA', 'wěi']","['NA', 'wěi']"
鱼尾,"['NA', 'wěi']","['NA', 'wěi']"
马尾,"['NA', 'wěi']","['NA', 'wěi']"
首尾,"['NA', 'wěi']","['NA', 'wěi']"
韵尾,"['NA', 'wěi']","['NA', 'wěi']"
队尾,"['NA', 'wěi']","['NA', 'wěi']"
<unk>鸟,"['NA', 'niǎo']","['NA', 'niǎo']"
鹏鸟,"['NA', 'niǎo']","['NA', 'niǎo']"
<unk>鸟,"['NA', 'niǎo']","['NA', 'niǎo']"
鸣鸟,"['NA', 'niǎo']","['NA', 'niǎo']"
鸟鸣,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟铳,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟道,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟羽,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟粪,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟类,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟篆,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟窝,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟禽,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟<unk>,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟眼,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟疫,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟枪,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟松,"['niǎo', 'NA']","['niǎo', 'NA']"
鸟机,"['niǎo', 'NA']","['niǎo', 'NA']"
阶乘,"['NA', 'chéng']","['NA', 'chéng']"
试乘,"['NA', 'chéng']","['NA', 'chéng']"
枚乘,"['NA', 'chéng']","['NA', 'chéng']"
搭乘,"['NA', 'chéng']","['NA', 'chéng']"
换乘,"['NA', 'chéng']","['NA', 'chéng']"
共乘,"['NA', 'chéng']","['NA', 'chéng']"
小乘,"['NA', 'chéng']","['NA', 'chéng']"
麻黄,"['má', 'NA']","['má', 'NA']"
麻酱,"['má', 'NA']","['má', 'NA']"
麻风,"['má', 'NA']","['má', 'NA']"
麻阳,"['má', 'NA']","['má', 'NA']"
麻醉,"['má', 'NA']","['má', 'NA']"
麻辣,"['má', 'NA']","['má', 'NA']"
麻豆,"['má', 'NA']","['má', 'NA']"
麻袋,"['má', 'NA']","['má', 'NA']"
麻药,"['má', 'NA']","['má', 'NA']"
麻茎,"['má', 'NA']","['má', 'NA']"
麻花,"['má', 'NA']","['má', 'NA']"
麻脸,"['má', 'NA']","['má', 'NA']"
麻纱,"['má', 'NA']","['má', 'NA']"
麻絮,"['má', 'NA']","['má', 'NA']"
麻<unk>,"['má', 'NA']","['má', 'NA']"
麻类,"['má', 'NA']","['má', 'NA']"
麻章,"['má', 'NA']","['má', 'NA']"
祭<unk>,"['jì', 'NA']","['jì', 'NA']"
祭礼,"['jì', 'NA']","['jì', 'NA']"
祭物,"['jì', 'NA']","['jì', 'NA']"
祭灶,"['jì', 'NA']","['jì', 'NA']"
祭拜,"['jì', 'NA']","['jì', 'NA']"
祭典,"['jì', 'NA']","['jì', 'NA']"
祭孔,"['jì', 'NA']","['jì', 'NA']"
摸脉,"['mō', 'mài']","['mō', 'mài']"
臣仆,"['NA', 'pú']","['NA', 'pú']"
公仆,"['NA', 'pú']","['NA', 'pú']"
奴仆,"['NA', 'pú']","['NA', 'pú']"
沙堡,"['shā', 'bǎo']","['shā', 'bǎo']"
龙沙,"['NA', 'shā']","['NA', 'shā']"
风沙,"['NA', 'shā']","['NA', 'shā']"
高参,"['NA', 'cān']","['NA', 'cān']"
曹参,"['NA', 'cān']","['NA', 'cān']"
参预,"['cān', 'NA']","['cān', 'NA']"
参院,"['cān', 'NA']","['cān', 'NA']"
参阅,"['cān', 'NA']","['cān', 'NA']"
参酌,"['cān', 'NA']","['cān', 'NA']"
苦参,"['NA', 'shēn']","['NA', 'shēn']"
哈佛,"['hā', 'fó']","['hā', 'fó']"
佛塔,"['fó', 'tǎ']","['fó', 'tǎ']"
压缩,"['yā', 'suō']","['yā', 'suō']"
黑帖,"['NA', 'tiě']","['NA', 'tiě']"
谢帖,"['NA', 'tiě']","['NA', 'tiě']"
请帖,"['NA', 'tiě']","['NA', 'tiě']"
默写,"['NA', 'xiě']","['NA', 'xiě']"
题写,"['NA', 'xiě']","['NA', 'xiě']"
速写,"['NA', 'xiě']","['NA', 'xiě']"
连写,"['NA', 'xiě']","['NA', 'xiě']"
谱写,"['NA', 'xiě']","['NA', 'xiě']"
误写,"['NA', 'xiě']","['NA', 'xiě']"
译写,"['NA', 'xiě']","['NA', 'xiě']"
<unk>写,"['NA', 'xiě']","['NA', 'xiě']"
<unk>蓝,"['NA', 'lán']","['NA', 'lán']"
蓝鲸,"['lán', 'NA']","['lán', 'NA']"
蓝领,"['lán', 'NA']","['lán', 'NA']"
蓝<unk>,"['lán', 'NA']","['lán', 'NA']"
蓝藻,"['lán', 'NA']","['lán', 'NA']"
蓝莓,"['lán', 'NA']","['lán', 'NA']"
马戏,"['NA', 'xì']","['NA', 'xì']"
谑戏,"['NA', 'xì']","['NA', 'xì']"
狗仔,"['NA', 'zǎi']","['NA', 'zǎi']"
压迫,"['yā', 'pò']","['yā', 'pò']"
逼迫,"['NA', 'pò']","['NA', 'pò']"
资浅,"['NA', 'qiǎn']","['NA', 'qiǎn']"
肤浅,"['NA', 'qiǎn']","['NA', 'qiǎn']"
粗浅,"['NA', 'qiǎn']","['NA', 'qiǎn']"
短浅,"['NA', 'qiǎn']","['NA', 'qiǎn']"
深浅,"['NA', 'qiǎn']","['NA', 'qiǎn']"
浅黑,"['qiǎn', 'NA']","['qiǎn', 'NA']"
浅<unk>,"['qiǎn', 'NA']","['qiǎn', 'NA']"
浅近,"['qiǎn', 'NA']","['qiǎn', 'NA']"
浅草,"['qiǎn', 'NA']","['qiǎn', 'NA']"
契据,"['qì', 'jù']","['qì', 'jù']"
撒尿,"['sā', 'niào']","['sā', 'niào']"
塞尺,"['sāi', 'chǐ']","['sāi', 'chǐ']"
哈拉,"['hā', 'lā']","['hā', 'lā']"
哈喽,"['hā', 'lóu']","['hā', 'lóu']"
哈哈,"['hā', 'hā']","['hā', 'hā']"
研磨,"['yán', 'mó']","['yán', 'mó']"
颅底,"['NA', 'dǐ']","['NA', 'dǐ']"
页底,"['NA', 'dǐ']","['NA', 'dǐ']"
鞋底,"['NA', 'dǐ']","['NA', 'dǐ']"
讨底,"['NA', 'dǐ']","['NA', 'dǐ']"
粉底,"['NA', 'dǐ']","['NA', 'dǐ']"
眼底,"['NA', 'dǐ']","['NA', 'dǐ']"
喷饭,"['pēn', 'NA']","['pēn', 'NA']"
喷雾,"['pēn', 'NA']","['pēn', 'NA']"
铺首,"['pū', 'NA']","['pū', 'NA']"
铺面,"['pū', 'NA']","['pū', 'NA']"
铺陈,"['pū', 'NA']","['pū', 'NA']"
铺轨,"['pū', 'NA']","['pū', 'NA']"
铺路,"['pū', 'NA']","['pū', 'NA']"
铺设,"['pū', 'NA']","['pū', 'NA']"
鹿谷,"['NA', 'gǔ']","['NA', 'gǔ']"
<unk>谷,"['NA', 'gǔ']","['NA', 'gǔ']"
阳谷,"['NA', 'gǔ']","['NA', 'gǔ']"
谷草,"['gǔ', 'NA']","['gǔ', 'NA']"
谷糠,"['gǔ', 'NA']","['gǔ', 'NA']"
谷粒,"['gǔ', 'NA']","['gǔ', 'NA']"
谷类,"['gǔ', 'NA']","['gǔ', 'NA']"
谷穗,"['gǔ', 'NA']","['gǔ', 'NA']"
谷神,"['gǔ', 'NA']","['gǔ', 'NA']"
谷物,"['gǔ', 'NA']","['gǔ', 'NA']"
谷歌,"['gǔ', 'NA']","['gǔ', 'NA']"
腌肉,"['yān', 'NA']","['yān', 'NA']"
脏话,"['zāng', 'NA']","['zāng', 'NA']"
脏煤,"['zāng', 'NA']","['zāng', 'NA']"
脏病,"['zāng', 'NA']","['zāng', 'NA']"
脏污,"['zāng', 'NA']","['zāng', 'NA']"
脾脏,"['NA', 'zàng']","['NA', 'zàng']"
指纹,"['zhǐ', 'wén']","['zhǐ', 'wén']"
笼络,"['lǒng', 'luò']","['lǒng', 'luò']"
连络,"['NA', 'luò']","['NA', 'luò']"
联络,"['NA', 'luò']","['NA', 'luò']"
涌进,"['yǒng', 'NA']","['yǒng', 'NA']"
涌起,"['yǒng', 'NA']","['yǒng', 'NA']"
涌现,"['yǒng', 'NA']","['yǒng', 'NA']"
涌溢,"['yǒng', 'NA']","['yǒng', 'NA']"
郎溪,"['láng', 'NA']","['láng', 'NA']"
郎朗,"['láng', 'NA']","['láng', 'NA']"
郎平,"['láng', 'NA']","['láng', 'NA']"
郎君,"['láng', 'NA']","['láng', 'NA']"
鼎革,"['NA', 'gé']","['NA', 'gé']"
革除,"['gé', 'NA']","['gé', 'NA']"
革退,"['gé', 'NA']","['gé', 'NA']"
革职,"['gé', 'NA']","['gé', 'NA']"
革新,"['gé', 'NA']","['gé', 'NA']"
革履,"['gé', 'NA']","['gé', 'NA']"
鼻烟,"['NA', 'yān']","['NA', 'yān']"
香烟,"['NA', 'yān']","['NA', 'yān']"
让烟,"['NA', 'yān']","['NA', 'yān']"
纸烟,"['NA', 'yān']","['NA', 'yān']"
硝烟,"['NA', 'yān']","['NA', 'yān']"
狼烟,"['NA', 'yān']","['NA', 'yān']"
道奇,"['NA', 'qí']","['NA', 'qí']"
辛奇,"['NA', 'qí']","['NA', 'qí']"
西奇,"['NA', 'qí']","['NA', 'qí']"
维奇,"['NA', 'qí']","['NA', 'qí']"
葛根,"['gé', 'NA']","['gé', 'NA']"
马累,"['NA', 'lèi']","['NA', 'lèi']"
频繁,"['NA', 'fán']","['NA', 'fán']"
芜繁,"['NA', 'fán']","['NA', 'fán']"
纷繁,"['NA', 'fán']","['NA', 'fán']"
繁闹,"['fán', 'NA']","['fán', 'NA']"
抢占,"['qiǎng', 'zhàn']","['qiǎng', 'zhàn']"
拼抢,"['NA', 'qiǎng']","['NA', 'qiǎng']"
抢险,"['qiǎng', 'NA']","['qiǎng', 'NA']"
抢走,"['qiǎng', 'NA']","['qiǎng', 'NA']"
抢购,"['qiǎng', 'NA']","['qiǎng', 'NA']"
萧乾,"['NA', 'qián']","['NA', 'qián']"
竺乾,"['NA', 'qián']","['NA', 'qián']"
黏菌,"['NA', 'jūn']","['NA', 'jūn']"
糜费,"['mí', 'NA']","['mí', 'NA']"
酸浆,"['NA', 'jiāng']","['NA', 'jiāng']"
纯朴,"['NA', 'pǔ']","['NA', 'pǔ']"
简朴,"['NA', 'pǔ']","['NA', 'pǔ']"
白朴,"['NA', 'pǔ']","['NA', 'pǔ']"
淳朴,"['NA', 'pǔ']","['NA', 'pǔ']"
杠铃,"['gàng', 'NA']","['gàng', 'NA']"
马勒,"['NA', 'lè']","['NA', 'lè']"
占地,"['zhàn', 'dì']","['zhàn', 'dì']"
<unk>侯,"['NA', 'hóu']","['NA', 'hóu']"
追缉,"['NA', 'jī']","['NA', 'jī']"
缉访,"['jī', 'NA']","['jī', 'NA']"
缉获,"['jī', 'NA']","['jī', 'NA']"
芦荻,"['lú', 'NA']","['lú', 'NA']"
芦<unk>,"['lú', 'NA']","['lú', 'NA']"
芦<unk>,"['lú', 'NA']","['lú', 'NA']"
芦管,"['lú', 'NA']","['lú', 'NA']"
葫芦,"['NA', 'lu']","['NA', 'lu']"
占据,"['zhàn', 'jù']","['zhàn', 'jù']"
逗弄,"['NA', 'nòng']","['NA', 'nòng']"
舞弄,"['NA', 'nòng']","['NA', 'nòng']"
耍弄,"['NA', 'nòng']","['NA', 'nòng']"
瞎弄,"['NA', 'nòng']","['NA', 'nòng']"
盘弄,"['NA', 'nòng']","['NA', 'nòng']"
玩弄,"['NA', 'nòng']","['NA', 'nòng']"
<unk>弄,"['NA', 'nòng']","['NA', 'nòng']"
梳弄,"['NA', 'nòng']","['NA', 'nòng']"
显弄,"['NA', 'nòng']","['NA', 'nòng']"
摆弄,"['NA', 'nòng']","['NA', 'nòng']"
搬弄,"['NA', 'nòng']","['NA', 'nòng']"
颓坏,"['NA', 'huài']","['NA', 'huài']"
败坏,"['NA', 'huài']","['NA', 'huài']"
腐坏,"['NA', 'huài']","['NA', 'huài']"
破坏,"['NA', 'huài']","['NA', 'huài']"
酿造,"['niàng', 'NA']","['niàng', 'NA']"
偻<unk>,"['lóu', 'NA']","['lóu', 'NA']"
<unk>绕,"['NA', 'rào']","['NA', 'rào']"
缠绕,"['NA', 'rào']","['NA', 'rào']"
缭绕,"['NA', 'rào']","['NA', 'rào']"
绕道,"['rào', 'NA']","['rào', 'NA']"
绕腾,"['rào', 'NA']","['rào', 'NA']"
呢呢,"['ní', 'ní']","['ní', 'ní']"
泡货,"['pāo', 'NA']","['pāo', 'NA']"
起泡,"['NA', 'pào']","['NA', 'pào']"
脓泡,"['NA', 'pào']","['NA', 'pào']"
留宿,"['NA', 'sù']","['NA', 'sù']"
温宿,"['NA', 'sù']","['NA', 'sù']"
民宿,"['NA', 'sù']","['NA', 'sù']"
歇宿,"['NA', 'sù']","['NA', 'sù']"
新宿,"['NA', 'sù']","['NA', 'sù']"
投宿,"['NA', 'sù']","['NA', 'sù']"
归宿,"['NA', 'sù']","['NA', 'sù']"
寄宿,"['NA', 'sù']","['NA', 'sù']"
宿雾,"['sù', 'NA']","['sù', 'NA']"
宿酒,"['sù', 'NA']","['sù', 'NA']"
噶喇,"['NA', 'lǎ']","['NA', 'lǎ']"
顶挡,"['NA', 'dǎng']","['NA', 'dǎng']"
阻挡,"['NA', 'dǎng']","['NA', 'dǎng']"
门挡,"['NA', 'dǎng']","['NA', 'dǎng']"
高估,"['NA', 'gū']","['NA', 'gū']"
预估,"['NA', 'gū']","['NA', 'gū']"
<unk>摸,"['NA', 'mo']","['NA', 'mo']"
攒簇,"['cuán', 'NA']","['cuán', 'NA']"
顶冒,"['NA', 'mào']","['NA', 'mào']"
诈冒,"['NA', 'mào']","['NA', 'mào']"
似核,"['sì', 'hé']","['sì', 'hé']"
酷似,"['NA', 'sì']","['NA', 'sì']"
默读,"['NA', 'dú']","['NA', 'dú']"
饱读,"['NA', 'dú']","['NA', 'dú']"
音读,"['NA', 'dú']","['NA', 'dú']"
陪读,"['NA', 'dú']","['NA', 'dú']"
阅读,"['NA', 'dú']","['NA', 'dú']"
错读,"['NA', 'dú']","['NA', 'dú']"
释读,"['NA', 'dú']","['NA', 'dú']"
连读,"['NA', 'dú']","['NA', 'dú']"
走读,"['NA', 'dú']","['NA', 'dú']"
读音,"['dú', 'NA']","['dú', 'NA']"
读谱,"['dú', 'NA']","['dú', 'NA']"
读者,"['dú', 'NA']","['dú', 'NA']"
面汤,"['NA', 'tāng']","['NA', 'tāng']"
<unk>汤,"['NA', 'tāng']","['NA', 'tāng']"
肉汤,"['NA', 'tāng']","['NA', 'tāng']"
翅汤,"['NA', 'tāng']","['NA', 'tāng']"
羹汤,"['NA', 'tāng']","['NA', 'tāng']"
白汤,"['NA', 'tāng']","['NA', 'tāng']"
清汤,"['NA', 'tāng']","['NA', 'tāng']"
浴汤,"['NA', 'tāng']","['NA', 'tāng']"
浓汤,"['NA', 'tāng']","['NA', 'tāng']"
池汤,"['NA', 'tāng']","['NA', 'tāng']"
汤阴,"['tāng', 'NA']","['tāng', 'NA']"
压埋,"['yā', 'mái']","['yā', 'mái']"
压坏,"['yā', 'huài']","['yā', 'huài']"
高压,"['NA', 'yā']","['NA', 'yā']"
顿首,"['dùn', 'NA']","['dùn', 'NA']"
顿足,"['dùn', 'NA']","['dùn', 'NA']"
顿然,"['dùn', 'NA']","['dùn', 'NA']"
顿河,"['dùn', 'NA']","['dùn', 'NA']"
顿时,"['dùn', 'NA']","['dùn', 'NA']"
郁卒,"['NA', 'zú']","['NA', 'zú']"
走卒,"['NA', 'zú']","['NA', 'zú']"
背逆,"['bēi', 'NA']","['bēi', 'NA']"
背负,"['bēi', 'NA']","['bēi', 'NA']"
椅背,"['yǐ', 'bèi']","['yǐ', 'bèi']"
黑背,"['NA', 'bèi']","['NA', 'bèi']"
驼背,"['NA', 'bèi']","['NA', 'bèi']"
马背,"['NA', 'bèi']","['NA', 'bèi']"
违背,"['NA', 'bèi']","['NA', 'bèi']"
裱背,"['NA', 'bèi']","['NA', 'bèi']"
背阴,"['bèi', 'NA']","['bèi', 'NA']"
贝壳,"['NA', 'ké']","['NA', 'ké']"
纤腰,"['xiān', 'NA']","['xiān', 'NA']"
纤美,"['xiān', 'NA']","['xiān', 'NA']"
独创,"['NA', 'chuàng']","['NA', 'chuàng']"
开创,"['NA', 'chuàng']","['NA', 'chuàng']"
原创,"['NA', 'chuàng']","['NA', 'chuàng']"
初创,"['NA', 'chuàng']","['NA', 'chuàng']"
创造,"['chuàng', 'NA']","['chuàng', 'NA']"
创设,"['chuàng', 'NA']","['chuàng', 'NA']"
禅院,"['chán', 'NA']","['chán', 'NA']"
禅林,"['chán', 'NA']","['chán', 'NA']"
禅杖,"['chán', 'NA']","['chán', 'NA']"
钻进,"['zuān', 'NA']","['zuān', 'NA']"
钻谋,"['zuān', 'NA']","['zuān', 'NA']"
锯齿,"['jù', 'NA']","['jù', 'NA']"
锯架,"['jù', 'NA']","['jù', 'NA']"
锯条,"['jù', 'NA']","['jù', 'NA']"
锯木,"['jù', 'NA']","['jù', 'NA']"
剥削,"['bō', 'xuē']","['bō', 'xuē']"
确凿,"['NA', 'záo']","['NA', 'záo']"
榫凿,"['NA', 'záo']","['NA', 'záo']"
鱼刺,"['NA', 'cì']","['NA', 'cì']"
马刺,"['NA', 'cì']","['NA', 'cì']"
酒刺,"['NA', 'cì']","['NA', 'cì']"
针刺,"['NA', 'cì']","['NA', 'cì']"
遇刺,"['NA', 'cì']","['NA', 'cì']"
谋刺,"['NA', 'cì']","['NA', 'cì']"
讽刺,"['NA', 'cì']","['NA', 'cì']"
讥刺,"['NA', 'cì']","['NA', 'cì']"
粉刺,"['NA', 'cì']","['NA', 'cì']"
穿刺,"['NA', 'cì']","['NA', 'cì']"
<unk>刺,"['NA', 'cì']","['NA', 'cì']"
毛刺,"['NA', 'cì']","['NA', 'cì']"
毒刺,"['NA', 'cì']","['NA', 'cì']"
枪刺,"['NA', 'cì']","['NA', 'cì']"
拼刺,"['NA', 'cì']","['NA', 'cì']"
<unk>臭,"['NA', 'chòu']","['NA', 'chòu']"
腐臭,"['NA', 'chòu']","['NA', 'chòu']"
<unk>臭,"['NA', 'chòu']","['NA', 'chòu']"
臭<unk>,"['chòu', 'NA']","['chòu', 'NA']"
蒸笼,"['NA', 'lóng']","['NA', 'lóng']"
泥守,"['nì', 'NA']","['nì', 'NA']"
雪泥,"['NA', 'ní']","['NA', 'ní']"
软泥,"['NA', 'ní']","['NA', 'ní']"
芋泥,"['NA', 'ní']","['NA', 'ní']"
脱泥,"['NA', 'ní']","['NA', 'ní']"
胶泥,"['NA', 'ní']","['NA', 'ní']"
烂泥,"['NA', 'ní']","['NA', 'ní']"
灰泥,"['NA', 'ní']","['NA', 'ní']"
淤泥,"['NA', 'ní']","['NA', 'ní']"
泥<unk>,"['ní', 'NA']","['ní', 'NA']"
隐没,"['NA', 'mò']","['NA', 'mò']"
覆没,"['NA', 'mò']","['NA', 'mò']"
潜没,"['NA', 'mò']","['NA', 'mò']"
风圈,"['NA', 'quān']","['NA', 'quān']"
凹雕,"['āo', 'NA']","['āo', 'NA']"
凹陷,"['āo', 'NA']","['āo', 'NA']"
凹镜,"['āo', 'NA']","['āo', 'NA']"
凹进,"['āo', 'NA']","['āo', 'NA']"
粉刷,"['NA', 'shuā']","['NA', 'shuā']"
牙刷,"['NA', 'shuā']","['NA', 'shuā']"
狼藉,"['NA', 'jí']","['NA', 'jí']"
风趣,"['NA', 'qù']","['NA', 'qù']"
迷蒙,"['NA', 'méng']","['NA', 'méng']"
蒙馆,"['méng', 'NA']","['méng', 'NA']"
蒙面,"['méng', 'NA']","['méng', 'NA']"
涡核,"['wō', 'hé']","['wō', 'hé']"
验核,"['NA', 'hé']","['NA', 'hé']"
非核,"['NA', 'hé']","['NA', 'hé']"
防核,"['NA', 'hé']","['NA', 'hé']"
酌核,"['NA', 'hé']","['NA', 'hé']"
覆核,"['NA', 'hé']","['NA', 'hé']"
盐埔,"['NA', 'bù']","['NA', 'bù']"
饮酒,"['yǐn', 'NA']","['yǐn', 'NA']"
饮茶,"['yǐn', 'NA']","['yǐn', 'NA']"
饮用,"['yǐn', 'NA']","['yǐn', 'NA']"
饮水,"['yǐn', 'NA']","['yǐn', 'NA']"
饮料,"['yǐn', 'NA']","['yǐn', 'NA']"
自嘲,"['NA', 'cháo']","['NA', 'cháo']"
冯武,"['féng', 'NA']","['féng', 'NA']"
黄绿,"['NA', 'lǜ']","['NA', 'lǜ']"
葱绿,"['NA', 'lǜ']","['NA', 'lǜ']"
龟<unk>,"['guī', 'NA']","['guī', 'NA']"
龟船,"['guī', 'NA']","['guī', 'NA']"
龟甲,"['guī', 'NA']","['guī', 'NA']"
淡忘,"['NA', 'wàng']","['NA', 'wàng']"
香囊,"['NA', 'náng']","['NA', 'náng']"
青囊,"['NA', 'náng']","['NA', 'náng']"
阴囊,"['NA', 'náng']","['NA', 'náng']"
冲刺,"['chōng', 'cì']","['chōng', 'cì']"
冲冲,"['chōng', 'chōng']","['chōng', 'chōng']"
陈冲,"['NA', 'chōng']","['NA', 'chōng']"
腾冲,"['NA', 'chōng']","['NA', 'chōng']"
<unk>冲,"['NA', 'chōng']","['NA', 'chōng']"
缓冲,"['NA', 'chōng']","['NA', 'chōng']"
猛冲,"['NA', 'chōng']","['NA', 'chōng']"
渊冲,"['NA', 'chōng']","['NA', 'chōng']"
筑城,"['zhù', 'NA']","['zhù', 'NA']"
版筑,"['NA', 'zhù']","['NA', 'zhù']"
构筑,"['NA', 'zhù']","['NA', 'zhù']"
酒厂,"['NA', 'chǎng']","['NA', 'chǎng']"
设厂,"['NA', 'chǎng']","['NA', 'chǎng']"
船厂,"['NA', 'chǎng']","['NA', 'chǎng']"
纱厂,"['NA', 'chǎng']","['NA', 'chǎng']"
薄酬,"['bó', 'NA']","['bó', 'NA']"
薄面,"['bó', 'NA']","['bó', 'NA']"
薄雾,"['bó', 'NA']","['bó', 'NA']"
薄膜,"['bó', 'NA']","['bó', 'NA']"
薄礼,"['bó', 'NA']","['bó', 'NA']"
薄田,"['bó', 'NA']","['bó', 'NA']"
薄海,"['bó', 'NA']","['bó', 'NA']"
喧哗,"['NA', 'huá']","['NA', 'huá']"
哗笑,"['huá', 'NA']","['huá', 'NA']"
骄矜,"['NA', 'jīn']","['NA', 'jīn']"
自矜,"['NA', 'jīn']","['NA', 'jīn']"
龙虾,"['NA', 'xiā']","['NA', 'xiā']"
虾酱,"['xiā', 'NA']","['xiā', 'NA']"
虾<unk>,"['xiā', 'NA']","['xiā', 'NA']"
虾米,"['xiā', 'NA']","['xiā', 'NA']"
虾皮,"['xiā', 'NA']","['xiā', 'NA']"
声呐,"['NA', 'nà']","['NA', 'nà']"
锡蜡,"['NA', 'là']","['NA', 'là']"
蜡质,"['là', 'NA']","['là', 'NA']"
蜡虫,"['là', 'NA']","['là', 'NA']"
蜡纸,"['là', 'NA']","['là', 'NA']"
蜡笔,"['là', 'NA']","['là', 'NA']"
蜡烛,"['là', 'NA']","['là', 'NA']"
隽永,"['juàn', 'NA']","['juàn', 'NA']"
隽楚,"['juàn', 'NA']","['juàn', 'NA']"
隽材,"['juàn', 'NA']","['juàn', 'NA']"
酒吧,"['NA', 'bā']","['NA', 'bā']"
与否,"['yǔ', 'fǒu']","['yǔ', 'fǒu']"
颈项,"['jǐng', 'NA']","['jǐng', 'NA']"
颈链,"['jǐng', 'NA']","['jǐng', 'NA']"
颈部,"['jǐng', 'NA']","['jǐng', 'NA']"
门扇,"['NA', 'shàn']","['NA', 'shàn']"
走扇,"['NA', 'shàn']","['NA', 'shàn']"
粗哑,"['NA', 'yǎ']","['NA', 'yǎ']"
<unk>哑,"['NA', 'yǎ']","['NA', 'yǎ']"
<unk>哑,"['NA', 'yǎ']","['NA', 'yǎ']"
哑鼓,"['yǎ', 'NA']","['yǎ', 'NA']"
尘嚣,"['NA', 'xiāo']","['NA', 'xiāo']"
瘪陷,"['biě', 'NA']","['biě', 'NA']"
挨骂,"['ái', 'NA']","['ái', 'NA']"
挨饿,"['ái', 'NA']","['ái', 'NA']"
盘诘,"['NA', 'jié']","['NA', 'jié']"
防夹,"['NA', 'jiā']","['NA', 'jiā']"
钱夹,"['NA', 'jiā']","['NA', 'jiā']"
缠夹,"['NA', 'jiā']","['NA', 'jiā']"
纸夹,"['NA', 'jiā']","['NA', 'jiā']"
皮夹,"['NA', 'jiā']","['NA', 'jiā']"
公厕,"['NA', 'cè']","['NA', 'cè']"
如厕,"['NA', 'cè']","['NA', 'cè']"
女厕,"['NA', 'cè']","['NA', 'cè']"
网咖,"['NA', 'kā']","['NA', 'kā']"
怪咖,"['NA', 'kā']","['NA', 'kā']"
咖逼,"['kā', 'NA']","['kā', 'NA']"
尉氏,"['wèi', 'shì']","['wèi', 'shì']"
驻扎,"['NA', 'zhā']","['NA', 'zhā']"
针扎,"['NA', 'zhā']","['NA', 'zhā']"
申扎,"['NA', 'zhā']","['NA', 'zhā']"
荷马,"['hé', 'NA']","['hé', 'NA']"
荷花,"['hé', 'NA']","['hé', 'NA']"
黄漂,"['NA', 'piāo']","['NA', 'piāo']"
漂雷,"['piāo', 'NA']","['piāo', 'NA']"
漂零,"['piāo', 'NA']","['piāo', 'NA']"
漂荡,"['piāo', 'NA']","['piāo', 'NA']"
漂砾,"['piāo', 'NA']","['piāo', 'NA']"
镇咳,"['NA', 'ké']","['NA', 'ké']"
腊肠,"['là', 'NA']","['là', 'NA']"
腊梅,"['là', 'NA']","['là', 'NA']"
腊月,"['là', 'NA']","['là', 'NA']"
畜牧,"['xù', 'NA']","['xù', 'NA']"
耕畜,"['NA', 'chù']","['NA', 'chù']"
禽畜,"['NA', 'chù']","['NA', 'chù']"
<unk>拓,"['NA', 'tuò']","['NA', 'tuò']"
拓<unk>,"['tuò', 'NA']","['tuò', 'NA']"
劈面,"['pī', 'NA']","['pī', 'NA']"
